#	Temperatur 1 (°C)	Temperatur 2 (°C)	Temperatur 3 (°C)	Temperatur 4 (°C)	Temperatur 5 (°C)	Temperatur 6 (°C)	Temperatur 7 (°C)	Temperatur 8 (°C)
1	27.42	27.97	28.03	27.07	26.82	27.32	27.97	28.03
2	27.43	27.99	28.07	27.08	26.85	27.36	27.99	28.02
3	27.43	28.04	28.14	27.09	26.88	27.57	28.03	28.01
4	27.44	28.32	28.50	27.11	26.95	28.49	28.06	28.00
5	27.46	28.92	29.22	27.13	27.14	29.87	28.11	27.98
6	27.49	29.72	30.21	27.19	27.49	31.40	28.22	27.97
7	27.56	30.65	31.31	27.29	27.97	32.94	28.40	27.96
8	27.68	31.63	32.48	27.44	28.56	34.40	28.67	27.95
9	27.84	32.62	33.65	27.66	29.22	35.78	29.02	27.94
10	28.05	33.58	34.77	27.92	29.92	37.06	29.45	27.93
11	28.30	34.52	35.86	28.22	30.66	38.24	29.92	27.93
12	28.59	35.43	36.90	28.56	31.41	39.35	30.46	27.92
13	28.89	36.28	37.88	28.93	32.18	40.39	31.02	27.91
14	29.22	37.10	38.80	29.32	32.94	41.36	31.61	27.91
15	29.57	37.87	39.67	29.73	33.71	42.27	32.21	27.91
16	29.92	38.61	40.49	30.15	34.46	43.13	32.83	27.91
17	30.29	39.31	41.25	30.58	35.21	43.94	33.45	27.91
18	30.67	39.98	41.97	31.02	35.95	44.71	34.08	27.91
19	31.05	40.61	42.65	31.45	36.68	45.45	34.70	27.92
20	31.43	41.22	43.28	31.88	37.39	46.15	35.31	27.93
21	31.82	41.79	43.89	32.32	38.09	46.82	35.92	27.95
22	32.21	42.33	44.46	32.76	38.78	47.46	36.52	27.96
23	32.60	42.85	44.99	33.19	39.46	47.99	37.10	27.99
24	32.98	43.16	45.25	33.61	40.10	47.91	37.67	28.02
25	33.36	43.16	45.15	34.02	40.63	47.32	38.20	28.04
26	33.72	42.92	44.77	34.40	41.00	46.52	38.68	28.08
27	34.04	42.54	44.23	34.74	41.22	45.68	39.07	28.12
28	34.32	42.09	43.61	35.01	41.34	44.86	39.36	28.16
29	34.56	41.61	42.98	35.24	41.36	44.10	39.58	28.21
30	34.74	41.13	42.34	35.41	41.32	43.40	39.70	28.26
31	34.89	40.65	41.72	35.53	41.24	42.78	39.76	28.31
32	35.00	40.20	41.13	35.61	41.12	42.20	39.75	28.37
33	35.08	39.77	40.58	35.66	40.98	41.69	39.69	28.43
34	35.14	39.37	40.07	35.68	40.82	41.22	39.60	28.49
35	35.17	38.99	39.59	35.67	40.64	40.80	39.47	28.55
36	35.20	38.65	39.15	35.66	40.46	40.41	39.32	28.63
37	35.21	38.32	38.75	35.62	40.27	40.05	39.14	28.69
38	35.21	38.02	38.37	35.58	40.08	39.72	38.95	28.76
39	35.19	37.74	38.02	35.53	39.88	39.42	38.76	28.83
40	35.18	37.48	37.71	35.46	39.68	39.14	38.56	28.90
41	35.15	37.24	37.41	35.40	39.48	38.88	38.35	28.97
42	35.12	37.02	37.15	35.33	39.29	38.64	38.14	29.04
43	35.09	36.84	36.93	35.26	39.09	38.55	37.93	29.11
44	35.06	36.89	37.01	35.19	38.93	39.17	37.73	29.18
45	35.02	37.26	37.46	35.12	38.88	40.26	37.56	29.24
46	35.01	37.85	38.18	35.09	39.00	41.51	37.44	29.30
47	35.03	38.58	39.05	35.09	39.25	42.80	37.39	29.36
48	35.10	39.37	39.98	35.16	39.61	44.01	37.45	29.42
49	35.21	40.18	40.93	35.27	40.04	45.15	37.58	29.48
50	35.35	40.97	41.86	35.44	40.52	46.21	37.79	29.53
51	35.55	41.75	42.75	35.64	41.05	47.19	38.05	29.59
52	35.77	42.50	43.60	35.89	41.58	48.10	38.38	29.63
53	36.01	43.21	44.40	36.16	42.14	48.94	38.75	29.68
54	36.28	43.90	45.16	36.46	42.70	49.72	39.14	29.73
55	36.56	44.55	45.88	36.77	43.27	50.45	39.56	29.78
56	36.86	45.16	46.55	37.09	43.83	51.14	40.00	29.83
57	37.17	45.76	47.19	37.42	44.39	51.79	40.45	29.87
58	37.48	46.31	47.78	37.76	44.95	52.40	40.91	29.92
59	37.80	46.84	48.34	38.11	45.50	52.98	41.37	29.96
60	38.12	47.34	48.87	38.45	46.04	53.54	41.83	30.01
61	38.44	47.83	49.37	38.79	46.57	54.06	42.29	30.06
62	38.77	48.29	49.83	39.13	47.09	54.56	42.74	30.11
63	39.09	48.70	50.24	39.47	47.60	54.90	43.19	30.16
64	39.42	48.90	50.38	39.81	48.08	54.62	43.62	30.21
65	39.73	48.80	50.16	40.14	48.44	53.90	44.03	30.27
66	40.03	48.48	49.69	40.43	48.65	52.99	44.37	30.33
